transaction_id,datetime,customer_id,store_id,item_id,category,quantity,price_base,sum_total,is_refund
TXN-0002097,4/8/2023 11:13,CUST-908045,2,5487e481e36e,Beauty,1.054,441,464.81,FALSE
TXN-0002632,4/8/2023 11:36,CUST-879279,7,fe9959833ff8,Sports,5.268,75,395.1,FALSE
TXN-0002729,4/8/2023 12:01,CUST-893361,5,3ef825757935,Grocery,1.054,319,336.23,FALSE
TXN-0000003,4/8/2023 12:13,CUST-275881,1,ff88c2914cd0,Sports,13.698,79.9,1094.47,FALSE
TXN-0002191,4/8/2023 13:20,CUST-838375,4,e26df5d6527b,Electronics,3.161,119.9,379,FALSE
TXN-0001477,4/8/2023 13:35,CUST-602358,5,3ed3471e5e3d,Beauty,3.161,139.9,442.22,FALSE
TXN-0001726,4/8/2023 13:45,CUST-586735,4,db761b68c9d8,Electronics,1.054,69.9,73.67,FALSE
TXN-0004055,4/8/2023 14:19,CUST-816868,2,b178700122d3,Sports,22.641,229.9,5205.17,FALSE
TXN-0004717,4/8/2023 14:45,CUST-944208,3,c54373d9066d,Beauty,10.537,169.81,1789.29,FALSE
TXN-0000134,4/8/2023 14:50,CUST-487685,4,5dde513bdace,Beauty,3.161,849.9,2686.53,FALSE
TXN-0002400,4/8/2023 15:09,CUST-850542,7,d2092ff65fda,Grocery,1.054,136,143.34,FALSE
TXN-0002864,4/8/2023 17:08,CUST-720341,8,02b9c32fb5bb,Sports,1.054,109.9,115.83,FALSE
TXN-0000463,4/8/2023 18:38,CUST-190738,6,0682f673abf8,Beauty,0.204,1699.9,346.78,FALSE
TXN-0000182,4/8/2023 19:03,CUST-908331,3,64a89109c658,Beauty,5.268,63.92,336.73,FALSE
TXN-0000348,4/8/2023 19:39,CUST-668734,3,e73753167a73,Home,17.913,99.87,1788.97,FALSE
TXN-0004218,4/8/2023 20:54,CUST-214512,9,832a5d76ea6e,Sports,3.161,169.9,537.05,FALSE
TXN-0002015,4/9/2023 8:05,CUST-749343,2,05f468be3e2f,Grocery,11.597,85.53,991.89,FALSE
TXN-0002272,4/9/2023 8:28,CUST-561875,7,1b66559875e1,Home,4.217,147.71,622.89,FALSE
TXN-0004329,4/9/2023 9:57,CUST-585275,3,2b1d1ae21a0f,Grocery,4.217,99.9,421.28,FALSE
TXN-0002526,4/9/2023 11:19,CUST-501782,4,2de287e567a3,Beauty,3.163,99.9,315.98,TRUE
TXN-0003691,4/9/2023 12:03,CUST-146845,7,bc098af9e7fc,Home,5.271,49.9,263.02,FALSE
TXN-0001911,4/9/2023 13:06,CUST-794762,9,fdbeb131620c,Home,2.108,219,461.65,FALSE
TXN-0004585,4/9/2023 14:10,CUST-907576,10,d0b043b2fc9f,Clothing,0.782,399.47,312.39,FALSE
TXN-0003328,4/9/2023 14:23,CUST-753833,8,3b4418190c20,Electronics,11.597,213,2470.16,FALSE
TXN-0000594,4/9/2023 16:00,CUST-592448,1,69378e913d39,Home,1.054,69.9,73.67,FALSE
TXN-0000713,4/9/2023 19:59,CUST-460326,10,14e190fb4e06,Electronics,1.054,114.9,121.1,FALSE
TXN-0000534,4/9/2023 20:11,CUST-724085,1,2f0ab968441f,Beauty,1.054,79,83.27,FALSE
TXN-0002491,4/9/2023 20:32,CUST-232175,4,e616c715ad80,Sports,1.054,109.9,115.83,FALSE
TXN-0002279,4/10/2023 9:08,CUST-400521,4,5e8c41cc9783,Electronics,8.438,41.9,353.55,FALSE
TXN-0002605,4/10/2023 13:09,CUST-904774,9,b43ee74f3c8e,Home,3.164,49.9,157.88,FALSE
TXN-0000747,4/10/2023 15:57,CUST-353536,2,fa04acd64005,Sports,2.11,89.9,189.69,FALSE
TXN-0004407,4/10/2023 16:45,CUST-503713,4,0c52e8897e4e,Electronics,3.164,49.9,157.88,FALSE
TXN-0003355,4/10/2023 16:58,CUST-294655,3,dfe0d6d2cc0c,Sports,0.823,1299.9,1069.82,FALSE
TXN-0003529,4/10/2023 17:29,CUST-152254,2,264ec4433b34,Beauty,1.055,149.9,158.14,FALSE
TXN-0003070,4/10/2023 17:38,CUST-859691,3,7f8b47ebc550,Electronics,1.055,62.9,66.36,FALSE
TXN-0003627,4/10/2023 18:19,CUST-941692,5,4546f27839a9,Electronics,3.164,89.9,284.44,FALSE
TXN-0001480,4/10/2023 18:36,CUST-895996,1,766c12d4e0bf,Home,1.055,192.9,203.51,FALSE
TXN-0000629,4/10/2023 18:43,CUST-657025,6,f97e09465bd9,Home,2.188,449,982.41,FALSE
TXN-0001214,4/10/2023 19:16,CUST-733259,4,7f8b47ebc550,Beauty,1.055,62.9,66.36,FALSE
TXN-0001382,4/11/2023 8:08,CUST-575288,5,4849cb059ba3,Clothing,9.498,432.98,4112.44,FALSE
TXN-0000609,4/11/2023 13:02,CUST-368938,1,2e1ad8f25273,Electronics,1.055,49.9,52.64,FALSE
TXN-0004119,4/11/2023 13:37,CUST-553739,7,0300b95cec9d,Grocery,2.111,159.9,337.55,FALSE
TXN-0002075,4/11/2023 15:22,CUST-835811,8,50d7d4ce2d8a,Electronics,1.055,59.9,63.19,FALSE
TXN-0001650,4/11/2023 18:23,CUST-801166,1,e99f16f558ed,Clothing,4.221,140,590.94,FALSE
TXN-0002685,4/11/2023 19:32,CUST-541043,3,803cf575a695,Home,1.055,119.9,126.49,FALSE
TXN-0001988,4/12/2023 9:51,CUST-139943,8,3ef825757935,Home,1.056,319,336.86,FALSE
TXN-0002004,4/12/2023 11:16,CUST-824204,8,662689be2318,Sports,4.224,30,126.72,FALSE
TXN-0003649,4/12/2023 11:48,CUST-408733,10,140601f6e20d,Home,3.168,148.18,469.43,TRUE
TXN-0000202,4/12/2023 12:18,CUST-658311,8,9b9092b418ba,Clothing,2.112,79.9,168.75,FALSE
TXN-0000094,4/12/2023 13:20,CUST-162343,9,e4e089c5c61d,Electronics,2.112,79.9,168.75,FALSE
TXN-0004533,4/12/2023 13:55,CUST-857763,8,668df13645a2,Clothing,2.112,149.9,316.59,FALSE
TXN-0004544,4/12/2023 14:53,CUST-888316,3,847392462fcc,Grocery,4.224,227.9,962.65,FALSE
TXN-0000402,4/12/2023 15:13,CUST-384475,4,3ed3471e5e3d,Beauty,3.168,139.9,443.2,FALSE
TXN-0000883,4/12/2023 16:20,CUST-177349,7,ace595f4b268,Beauty,3.168,77.93,246.88,FALSE
TXN-0000133,4/12/2023 16:21,CUST-194729,8,db761b68c9d8,Clothing,1.056,69.9,73.81,FALSE
TXN-0000643,4/12/2023 17:04,CUST-723031,4,ad19922d8e8f,Grocery,1.056,199.9,211.09,FALSE
TXN-0000687,4/12/2023 18:29,CUST-202277,10,20bf7b042147,Electronics,74.068,67.74,5017.37,FALSE
TXN-0004904,4/12/2023 19:52,CUST-894472,10,9733b8e63ee7,Beauty,1.056,109.9,116.05,FALSE
TXN-0000114,4/12/2023 20:12,CUST-725814,2,aeb62b82a1fc,Beauty,5.279,79.9,421.79,FALSE
TXN-0002681,4/12/2023 20:13,CUST-495837,8,d11df893005f,Electronics,8.447,79.9,674.92,FALSE
TXN-0001296,4/12/2023 21:16,CUST-554189,2,24695ee127af,Electronics,15.838,44.8,709.54,FALSE
TXN-0002267,4/12/2023 22:32,CUST-161152,1,fa04acd64005,Clothing,2.112,89.9,189.87,FALSE
TXN-0002660,4/13/2023 8:45,CUST-763769,10,d6c3d606b575,Sports,0.22,448.99,98.78,TRUE
TXN-0004482,4/13/2023 10:28,CUST-971642,1,bde50ac94d41,Home,2.113,95,200.74,FALSE
TXN-0001672,4/13/2023 10:44,CUST-441474,8,45d4a4048081,Beauty,7.395,57.01,421.59,FALSE
TXN-0002810,4/13/2023 12:11,CUST-264601,7,a7c84f19c7cd,Beauty,2.113,209.9,443.52,FALSE
TXN-0003294,4/13/2023 12:32,CUST-535070,2,9d59cee931e4,Beauty,7.395,78,576.81,FALSE
TXN-0002826,4/13/2023 12:58,CUST-215807,6,d2d3534d64ee,Clothing,1.056,42.9,45.3,FALSE
TXN-0000021,4/13/2023 13:15,CUST-470492,10,5fbb2590c8b6,Sports,2.113,129.9,274.48,FALSE
TXN-0001347,4/13/2023 13:17,CUST-282105,10,d10f92211b7a,Sports,2.113,99.9,211.09,FALSE
TXN-0003215,4/13/2023 13:22,CUST-948675,10,5487e481e36e,Grocery,1.056,441,465.7,FALSE
TXN-0002037,4/13/2023 16:05,CUST-935852,5,935302893a8f,Clothing,5.282,1450,7658.9,FALSE
TXN-0001024,4/13/2023 16:43,CUST-825063,10,9f99af5f5387,Grocery,2.113,119.9,253.35,TRUE
TXN-0004709,4/13/2023 16:55,CUST-610306,7,d40bb60d50f9,Grocery,2.113,145.98,308.46,FALSE
TXN-0003402,4/13/2023 17:44,CUST-990210,7,644767ba08c9,Electronics,1.056,89.9,94.93,FALSE
TXN-0000018,4/13/2023 17:50,CUST-671888,3,44dbeba70827,Beauty,12.13,128.27,1555.92,FALSE
TXN-0004541,4/13/2023 22:54,CUST-375118,5,3fda23a187dd,Beauty,2.928,99.9,292.51,FALSE
TXN-0001589,4/14/2023 9:19,CUST-354431,2,2af56e345f6e,Home,0.981,549,538.57,FALSE
TXN-0000263,4/14/2023 9:36,CUST-740139,7,5d3937581cba,Sports,0.531,668.98,355.23,FALSE
TXN-0001782,4/14/2023 9:59,CUST-237491,6,3bfc1a983809,Electronics,1.057,99.9,105.59,FALSE
TXN-0001180,4/14/2023 10:41,CUST-483890,8,8c270c4efbfe,Home,5.285,209.9,1109.32,FALSE
TXN-0003732,4/14/2023 11:55,CUST-415309,2,67462c40e05a,Electronics,5.285,41.9,221.44,FALSE
TXN-0002205,4/14/2023 13:13,CUST-810000,2,53e71047efc7,Home,1.057,86.9,91.85,FALSE
TXN-0004915,4/14/2023 13:24,CUST-146139,8,3e345856ba35,Grocery,8.456,49.78,420.94,FALSE
TXN-0000270,4/14/2023 16:28,CUST-826694,5,81086b0ec00e,Grocery,3.171,59.5,188.67,FALSE
TXN-0003069,4/14/2023 17:18,CUST-344315,3,592b24ebf2c9,Sports,5.285,99.9,527.97,FALSE
TXN-0004812,4/14/2023 21:38,CUST-680312,3,f045f626c390,Sports,0.827,669,553.26,FALSE
TXN-0004515,4/15/2023 8:07,CUST-490514,4,c99ae3b4cfbd,Home,5.288,21.9,115.81,TRUE
TXN-0003910,4/15/2023 9:13,CUST-543339,3,d2f975315972,Sports,1.058,89.9,95.11,FALSE
TXN-0000481,4/15/2023 11:54,CUST-389366,8,39ea48f7a28a,Sports,2.115,182.91,386.85,FALSE
TXN-0002682,4/15/2023 13:16,CUST-642244,8,af80dcbf47d2,Home,2.115,109.9,232.44,FALSE
TXN-0002555,4/15/2023 13:20,CUST-489402,5,383939c956d1,Home,1.058,79.9,84.53,FALSE
TXN-0000722,4/15/2023 13:22,CUST-988044,4,002f51c34a7a,Electronics,6.345,79.9,506.97,FALSE
TXN-0004070,4/15/2023 13:31,CUST-943959,2,6402808de4c8,Clothing,3.173,229.9,729.47,FALSE
TXN-0000801,4/15/2023 13:45,CUST-411194,1,50d7d4ce2d8a,Clothing,1.058,59.9,63.37,FALSE
TXN-0002866,4/15/2023 14:23,CUST-395026,4,59841717c63a,Home,12.69,79.88,1013.68,FALSE
TXN-0003405,4/15/2023 14:37,CUST-906734,5,2af56e345f6e,Beauty,0.981,549,538.57,FALSE
TXN-0001082,4/15/2023 15:14,CUST-827180,6,42bacc78e763,Grocery,1.058,139.9,148.01,FALSE
TXN-0002849,4/15/2023 17:29,CUST-448349,8,3b4418190c20,Beauty,11.633,213,2477.83,FALSE
TXN-0000675,4/15/2023 17:59,CUST-458386,3,13d4259b0f09,Clothing,4.147,289.9,1202.22,FALSE
TXN-0003877,4/15/2023 20:38,CUST-856058,1,1e999ee4bc41,Beauty,1.058,79.9,84.53,FALSE
TXN-0001416,4/15/2023 21:33,CUST-712865,8,a2c9734be732,Electronics,60.662,179.18,10869.42,FALSE
TXN-0000500,4/15/2023 23:41,CUST-850120,3,1d92c3f04a69,Sports,2.115,59.9,126.69,FALSE
TXN-0001431,4/16/2023 3:59,CUST-266685,8,630f1fd1c826,Sports,1.058,209.9,222.07,FALSE
TXN-0001286,4/16/2023 9:37,CUST-241454,4,1db8d809bfef,Electronics,2.116,349.9,740.39,FALSE
TXN-0000524,4/16/2023 11:49,CUST-198300,8,589c20a5107c,Electronics,1.058,49.9,52.79,FALSE
TXN-0003773,4/16/2023 11:50,CUST-919178,2,d9e36d592f5a,Beauty,1.039,149.9,155.75,FALSE
TXN-0000169,4/16/2023 12:50,CUST-175893,7,b30e7bbda3b5,Sports,1.058,718.5,760.17,FALSE
TXN-0000043,4/16/2023 12:54,CUST-317682,2,a99bc1ab10f4,Clothing,12.697,213,2704.46,FALSE
TXN-0004297,4/16/2023 13:31,CUST-528146,6,a45ed8ade2ca,Sports,0.171,769.88,131.65,FALSE
TXN-0000916,4/16/2023 13:46,CUST-482888,9,4e83c27f85b2,Grocery,1.058,190,201.02,FALSE
TXN-0001328,4/16/2023 14:14,CUST-758180,8,f4da151d1755,Home,1.058,59.9,63.37,FALSE
TXN-0001409,4/16/2023 14:39,CUST-128272,1,e6a3ab8acdcf,Electronics,1.852,649.9,1203.61,FALSE
TXN-0001240,4/16/2023 14:40,CUST-722755,4,3841203cd0d9,Clothing,3.174,249,790.33,FALSE
TXN-0002918,4/16/2023 16:40,CUST-242866,7,8a8e14e9eeb9,Electronics,1.058,69.9,73.95,FALSE
TXN-0001206,4/16/2023 16:52,CUST-506039,10,f60f366f347f,Clothing,1.058,169.9,179.75,FALSE
TXN-0004502,4/16/2023 16:59,CUST-909804,10,cf4b991a1b17,Clothing,2.116,127.9,270.64,FALSE
TXN-0002476,4/16/2023 19:47,CUST-827260,9,147245b3fe87,Sports,7.407,179.9,1332.52,FALSE
TXN-0001751,4/17/2023 11:13,CUST-569128,2,60d599c30828,Electronics,2.117,89.9,190.32,FALSE
TXN-0004075,4/17/2023 11:17,CUST-208074,6,56357b552579,Clothing,1.059,99.9,105.79,FALSE
TXN-0001484,4/17/2023 14:01,CUST-669188,6,3f8284f7debd,Sports,1.059,99.9,105.79,TRUE
TXN-0001413,4/17/2023 15:14,CUST-939159,5,bcef500acbc1,Sports,4.235,19.9,84.28,FALSE
TXN-0002050,4/17/2023 15:48,CUST-179222,9,cde2a453130b,Sports,1.059,279.9,296.41,FALSE
TXN-0002672,4/17/2023 15:50,CUST-396995,4,47c2cd2da8c9,Grocery,1.059,319.9,338.77,FALSE
TXN-0004408,4/17/2023 16:27,CUST-915163,7,efd51835bde5,Grocery,6.352,45,285.84,FALSE
TXN-0001904,4/18/2023 8:08,CUST-285919,5,3f70e6b09438,Sports,1.059,103,109.08,FALSE
TXN-0004588,4/18/2023 8:16,CUST-311296,8,30086f109c02,Beauty,1.059,349,369.59,FALSE
TXN-0004715,4/18/2023 10:08,CUST-896502,3,de63a6a1101d,Beauty,2.118,69.9,148.05,FALSE
TXN-0003882,4/18/2023 10:47,CUST-221991,8,cde2a453130b,Clothing,1.059,279.9,296.41,FALSE
TXN-0001081,4/18/2023 10:57,CUST-575099,2,3d036dd629b5,Beauty,3.178,151,479.88,FALSE
TXN-0000823,4/18/2023 13:00,CUST-204129,5,b4c9b7676188,Sports,1.059,441,467.02,FALSE
TXN-0000113,4/18/2023 14:24,CUST-521804,5,ee15d56e2688,Beauty,3.178,29.63,94.16,FALSE
TXN-0003741,4/18/2023 15:15,CUST-362153,10,4acb3be11f0b,Grocery,2.118,89.9,190.41,FALSE
TXN-0002318,4/18/2023 19:26,CUST-634254,3,9733b8e63ee7,Beauty,1.059,109.9,116.38,FALSE
TXN-0002750,4/19/2023 6:18,CUST-290752,3,ee865acdae75,Beauty,5.299,79.9,423.39,FALSE
TXN-0000184,4/19/2023 9:24,CUST-517568,8,432c160c926d,Home,293.993,119.16,35032.21,FALSE
TXN-0004400,4/19/2023 10:08,CUST-639463,1,2caaeb5ed929,Clothing,11.657,95.67,1115.23,FALSE
TXN-0002168,4/19/2023 13:26,CUST-622359,10,5e305e81ca72,Clothing,3.179,109.63,348.51,FALSE
TXN-0003963,4/19/2023 14:11,CUST-285786,7,1988d019b431,Home,16.956,15.4,261.12,FALSE
TXN-0000012,4/19/2023 15:15,CUST-208130,10,b25e6539cc07,Clothing,3.179,229.9,730.85,FALSE
TXN-0000505,4/19/2023 15:19,CUST-483513,10,16781188edcd,Home,29.672,29.56,877.1,FALSE
TXN-0002977,4/19/2023 16:05,CUST-754890,3,cfd862d53d4e,Sports,0.882,241.09,212.64,FALSE
TXN-0000358,4/19/2023 16:51,CUST-869941,5,3f02ac15c9fb,Home,9.538,107.87,1028.86,FALSE
TXN-0001450,4/19/2023 19:12,CUST-134993,3,def4adf624b0,Beauty,37.09,59.86,2220.21,FALSE
TXN-0001943,4/19/2023 22:38,CUST-945108,7,6de77fcaf58e,Home,1.06,289.9,307.29,FALSE
TXN-0002914,4/20/2023 6:06,CUST-409109,7,978b55be604e,Grocery,3.181,129.9,413.21,FALSE
TXN-0000702,4/20/2023 7:27,CUST-604621,1,1ac5fd06ba94,Clothing,7.422,89,660.56,FALSE
TXN-0000705,4/20/2023 10:01,CUST-881941,4,598d26e4c5d4,Clothing,1.06,149.9,158.89,FALSE
TXN-0002734,4/20/2023 10:08,CUST-651511,3,64a89109c658,Grocery,5.301,63.92,338.84,FALSE
TXN-0000843,4/20/2023 12:16,CUST-802772,6,14142c3be2e4,Beauty,4.241,179.9,762.96,FALSE
TXN-0001756,4/20/2023 13:15,CUST-163520,1,c2149157e294,Home,21.205,69.86,1481.38,FALSE
TXN-0001701,4/20/2023 13:17,CUST-861379,4,bdddfce9b3b8,Clothing,2.121,24,50.9,FALSE
TXN-0001680,4/20/2023 14:56,CUST-628463,1,3296dac77492,Electronics,1.131,1289.89,1458.87,FALSE
TXN-0001314,4/20/2023 17:21,CUST-145824,6,adbe89764f7f,Beauty,5.301,419.77,2225.2,FALSE
TXN-0001694,4/20/2023 21:42,CUST-730295,2,2a6ea1c17893,Clothing,2.121,27.9,59.18,FALSE
TXN-0002640,4/21/2023 13:37,CUST-226526,8,4849cb059ba3,Home,9.547,432.98,4133.66,FALSE
TXN-0001599,4/21/2023 14:10,CUST-694689,10,e61ce10aa786,Home,1.061,39.9,42.33,FALSE
TXN-0004528,4/21/2023 15:15,CUST-232275,6,74b2431d8f53,Grocery,2.145,649.9,1394.04,FALSE
TXN-0002437,4/21/2023 17:17,CUST-616524,8,b7f0de71732e,Beauty,2.122,139.9,296.87,FALSE
TXN-0001238,4/21/2023 17:23,CUST-678549,7,39bd1c465517,Grocery,1.061,549.9,583.44,FALSE
TXN-0000800,4/21/2023 23:30,CUST-156588,2,042154adcb07,Electronics,1.061,99.9,105.99,FALSE
TXN-0004508,4/22/2023 7:33,CUST-280799,8,4d0024c8181b,Sports,1.061,89.9,95.38,FALSE
TXN-0004651,4/22/2023 10:23,CUST-816149,9,0d8859923544,Grocery,1.061,279.9,296.97,FALSE
TXN-0004185,4/22/2023 10:45,CUST-392304,1,6f460b220975,Electronics,8.491,59.83,508.02,FALSE
TXN-0000940,4/22/2023 12:37,CUST-210490,5,0d386fb42d32,Home,3.184,319,1015.7,FALSE
TXN-0001678,4/22/2023 12:55,CUST-607722,7,2de287e567a3,Beauty,3.184,99.9,318.08,FALSE
TXN-0004369,4/22/2023 13:22,CUST-855888,5,d8078419326d,Grocery,1.061,119.9,127.21,FALSE
TXN-0004394,4/22/2023 15:57,CUST-383380,10,ee15d56e2688,Home,3.184,29.63,94.34,FALSE
TXN-0003420,4/22/2023 16:33,CUST-353898,10,a49af4d082a9,Grocery,1.061,579.9,615.27,FALSE
TXN-0003456,4/22/2023 17:52,CUST-515702,1,c07f3eeb7002,Home,6.368,74.9,476.96,FALSE
TXN-0003955,4/22/2023 19:49,CUST-203127,8,53f46429c9be,Grocery,13.798,54.9,757.51,FALSE
TXN-0001089,4/22/2023 19:51,CUST-125414,1,f480ea4e9c30,Sports,2.123,44.9,95.32,FALSE
TXN-0003271,4/22/2023 22:54,CUST-956667,7,4f7ed9416c3e,Clothing,3.184,99.9,318.08,FALSE
TXN-0001867,4/23/2023 7:46,CUST-266927,1,d316282f7c78,Electronics,2.124,53.9,114.48,FALSE
TXN-0002433,4/23/2023 8:33,CUST-877884,5,66d8c84e3559,Sports,6.053,519.9,3146.95,FALSE
TXN-0000604,4/23/2023 9:54,CUST-320531,4,e73753167a73,Electronics,18.053,99.87,1802.95,FALSE
TXN-0001823,4/23/2023 10:03,CUST-598099,7,1bba828eeb02,Grocery,3.186,98,312.23,FALSE
TXN-0002352,4/23/2023 10:16,CUST-173797,1,a45ed8ade2ca,Electronics,0.172,769.88,132.42,FALSE
TXN-0001022,4/23/2023 10:41,CUST-382984,5,e26df5d6527b,Clothing,3.186,119.9,382,FALSE
TXN-0004495,4/23/2023 12:12,CUST-179210,7,f960d18e4b25,Home,0.13,1089.02,141.57,FALSE
TXN-0001688,4/23/2023 12:57,CUST-578685,2,cf4b991a1b17,Sports,2.124,127.9,271.66,FALSE
TXN-0002266,4/23/2023 15:16,CUST-823891,3,0f4c03590e3a,Clothing,3.186,9.9,31.54,FALSE
TXN-0001137,4/23/2023 15:20,CUST-447150,7,8b2e530f97ab,Home,2.124,49.9,105.99,FALSE
TXN-0002284,4/23/2023 17:50,CUST-538112,9,be3b7250209f,Electronics,1.062,129.9,137.95,FALSE
TXN-0001548,4/23/2023 17:53,CUST-519991,6,c54373d9066d,Home,10.619,169.81,1803.21,TRUE
TXN-0002471,4/23/2023 18:29,CUST-404846,8,630cb1d623af,Electronics,5.31,69.9,371.17,FALSE
TXN-0002931,4/23/2023 20:17,CUST-751716,2,b1e5e43cf1d5,Grocery,1.062,109.9,116.71,FALSE
TXN-0004300,4/23/2023 23:15,CUST-503664,7,4546f27839a9,Sports,3.186,89.9,286.42,FALSE
TXN-0001466,4/24/2023 0:10,CUST-249348,1,36e6ca6d048f,Home,2.125,109.9,233.54,FALSE
TXN-0003513,4/24/2023 8:20,CUST-816284,8,d40bb60d50f9,Clothing,2.125,145.98,310.21,FALSE
TXN-0000052,4/24/2023 9:01,CUST-954584,10,d79f4bdb3bde,Sports,1.062,199.9,212.29,FALSE
TXN-0001677,4/24/2023 12:12,CUST-569810,7,1b66559875e1,Home,4.25,147.71,627.77,FALSE
TXN-0001444,4/24/2023 14:51,CUST-306111,6,b2022d99615c,Grocery,11.687,16.48,192.6,FALSE
TXN-0001330,4/24/2023 18:36,CUST-899943,1,4f3274f86e2b,Grocery,3.187,129.9,413.99,FALSE
TXN-0002548,4/25/2023 11:57,CUST-578203,7,0297f8f65b3c,Grocery,2.126,49.84,105.96,FALSE
TXN-0002479,4/25/2023 13:46,CUST-860104,9,44fd8eb9f436,Sports,1.063,519.9,552.65,FALSE
TXN-0004919,4/25/2023 14:47,CUST-659577,9,d792b96dd768,Clothing,3.189,129.9,414.25,FALSE
TXN-0001883,4/25/2023 15:22,CUST-540014,4,aebbc8b8bad3,Sports,1.063,164,174.33,FALSE
TXN-0001353,4/25/2023 17:57,CUST-320023,9,8a8e14e9eeb9,Sports,1.063,69.9,74.3,FALSE
TXN-0001209,4/25/2023 18:47,CUST-910128,1,e86b0d78c7da,Home,3.189,139.9,446.14,FALSE
TXN-0001732,4/25/2023 19:41,CUST-177370,6,96060294c43e,Home,3.189,72.72,231.9,FALSE
TXN-0001870,4/25/2023 21:49,CUST-542192,10,9b561ac30434,Grocery,6.378,42.4,270.43,FALSE
TXN-0000646,4/26/2023 8:54,CUST-652870,9,c51ab785c175,Home,1.064,999.9,1063.89,FALSE
TXN-0004741,4/26/2023 11:02,CUST-912802,9,3c492524d350,Grocery,0.302,999.89,301.97,FALSE
TXN-0002785,4/26/2023 11:46,CUST-391363,3,960bbec819ef,Sports,3.191,100.36,320.25,FALSE
TXN-0001857,4/26/2023 13:02,CUST-849272,2,ced80b19e2fb,Electronics,0.81,458.99,371.78,FALSE
TXN-0000926,4/26/2023 13:55,CUST-106049,7,b1e5e43cf1d5,Home,1.064,109.9,116.93,FALSE
TXN-0000108,4/26/2023 15:57,CUST-594204,6,8b2e530f97ab,Beauty,2.127,49.9,106.14,FALSE
TXN-0004476,4/26/2023 17:49,CUST-581386,10,42078afc7b09,Beauty,8.508,28.86,245.54,FALSE
TXN-0004251,4/26/2023 18:47,CUST-130157,5,f20ab5dd218b,Grocery,1.246,179.9,224.16,FALSE
TXN-0002847,4/26/2023 20:39,CUST-274160,7,e9c03d5aeed9,Electronics,28.716,98.53,2829.39,FALSE
TXN-0001525,4/27/2023 7:51,CUST-380833,5,4b797bb271c0,Clothing,1.064,599.9,638.29,FALSE
TXN-0001366,4/27/2023 8:48,CUST-885032,5,80dfa048f0e7,Clothing,1.064,35.9,38.2,FALSE
TXN-0003948,4/27/2023 9:05,CUST-276489,7,32d5d64e9b89,Clothing,2.128,39.9,84.91,FALSE
TXN-0001591,4/27/2023 10:10,CUST-193641,4,9b9092b418ba,Beauty,2.128,79.9,170.03,FALSE
TXN-0002408,4/27/2023 11:42,CUST-776983,2,f15d385d4ae6,Sports,1.064,69.9,74.37,FALSE
TXN-0004837,4/27/2023 12:08,CUST-688654,4,3e1f8d799d29,Grocery,5.344,459.9,2457.71,FALSE
TXN-0000351,4/27/2023 12:35,CUST-943339,2,7f8115a9c4c3,Clothing,1.064,436.9,464.86,FALSE
TXN-0001133,4/27/2023 13:41,CUST-872537,2,52dc08f6d6e3,Clothing,10.641,88.83,945.24,FALSE
TXN-0000849,4/27/2023 15:40,CUST-491668,3,ef610fd0608b,Home,2.128,99.9,212.59,FALSE
TXN-0000788,4/27/2023 16:12,CUST-811757,7,ce46e5dbd6c0,Home,13.833,69.9,966.93,FALSE
TXN-0002121,4/27/2023 19:30,CUST-877804,5,0d8859923544,Electronics,1.064,279.9,297.81,FALSE
TXN-0002844,4/28/2023 8:37,CUST-748417,5,daa46ef49b7a,Home,0.875,379,331.62,FALSE
TXN-0000154,4/28/2023 8:42,CUST-784624,6,6073375fecdd,Sports,4.259,49.68,211.59,FALSE
TXN-0000187,4/28/2023 10:40,CUST-749369,4,483041908ad6,Electronics,11.711,78.58,920.25,FALSE
TXN-0000140,4/28/2023 13:48,CUST-860302,9,d05185243e19,Clothing,1.065,49.9,53.14,FALSE
TXN-0004060,4/28/2023 16:13,CUST-818899,6,a26ae9808219,Grocery,0.781,2190.44,1710.73,FALSE
TXN-0001412,4/28/2023 16:59,CUST-789790,3,458ce6148ce4,Clothing,1.065,219.9,234.19,FALSE
TXN-0002283,4/28/2023 17:29,CUST-320589,5,03578ba760a9,Sports,1.065,119.4,127.16,FALSE
TXN-0000542,4/28/2023 18:03,CUST-158619,6,f726d2234aa8,Home,7.453,54.9,409.17,FALSE
TXN-0000375,4/28/2023 21:36,CUST-675960,7,42bacc78e763,Beauty,1.065,139.9,148.99,FALSE
TXN-0002234,4/29/2023 10:29,CUST-110840,5,e667a886808f,Electronics,2.13,729.9,1554.69,FALSE
TXN-0003893,4/29/2023 12:18,CUST-705075,6,1fd049280b60,Sports,3.196,39.9,127.52,FALSE
TXN-0002904,4/29/2023 12:57,CUST-618405,2,d862997509e4,Grocery,6.391,18.59,118.81,FALSE
TXN-0004990,4/29/2023 13:29,CUST-338267,4,15c1967eba7d,Electronics,1.065,79.9,85.09,FALSE
TXN-0000987,4/29/2023 14:33,CUST-310572,9,d68265ff2ef9,Home,0.217,1199.02,260.19,FALSE
TXN-0003560,4/29/2023 14:38,CUST-844188,7,30204f754c9f,Grocery,2.13,45.9,97.77,FALSE
TXN-0000059,4/29/2023 14:45,CUST-701526,9,5308ba6a2adf,Sports,1.065,71,75.61,FALSE
TXN-0001384,4/29/2023 15:22,CUST-391762,4,d2092ff65fda,Electronics,1.065,136,144.84,FALSE
